CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason
0512-FLFDW,Palomar Mountain,92060,33.309852,-116.823091,Female,Yes,Yes,No,60,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029,No,0,
0511-JTEOY,Canyon Dam,95923,40.171312,-121.120605,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Yes,1,Competitor made better offer
0508-OOLTO,Fort Irwin,92310,35.349241,-116.770281,Female,No,Yes,Yes,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0,
0506-LVNGN,Rancho Cordova,95742,38.591134,-121.161585,Female,Yes,No,No,5,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes,1,Competitor offered higher download speeds
0504-HHAPI,Guinda,95637,38.830739,-122.196202,Female,Yes,No,No,27,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,1,Don't know
0496-AHOOK,Bangor,95914,39.396585,-121.38029,Male,No,Yes,No,24,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,No,0,
0495-ZBNGW,Loma Mar,94021,37.266388,-122.26308,Male,Yes,Yes,No,5,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Yes,1,Competitor offered more data
0495-RVCBF,Santa Rosa,95401,38.460517,-122.790335,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,Yes,1,Don't know
0491-KAPQG,Pine Valley,91962,32.800671,-116.483363,Male,No,No,No,21,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,No,0,
0489-WMEMG,Korbel,95550,40.7666,-123.80458,Female,No,No,Yes,23,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,0,
0488-GSLFR,Taylorsville,95983,40.053684,-120.743116,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,1,Product dissatisfaction
0487-RPVUM,Mount Hermon,95041,37.051166,-122.056194,Male,No,Yes,No,61,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,0,
0487-CRLZF,Poway,92064,32.984395,-117.013454,Female,No,No,No,49,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No,0,
0486-HECZI,Torrance,90504,33.867257,-118.330794,Male,No,Yes,Yes,55,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,Long distance charges
0484-FFVBJ,Fort Bragg,95437,39.455555,-123.683979,Male,No,No,No,32,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,No,0,
0481-SUMCB,Greenville,95947,40.160386,-120.835428,Female,Yes,No,No,45,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No,0,
0480-BIXDE,Beale Afb,95903,39.125311,-121.392283,Female,No,Yes,No,19,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,1743.05,No,0,
0479-HMSWA,San Clemente,92672,33.429488,-117.609432,Female,No,No,Yes,26,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,2715.3,No,0,
0475-RIJEP,Pinecrest,95364,38.224869,-119.755729,Male,No,No,No,43,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,1,Lack of affordable download/upload speed
0471-LVHGK,Orangevale,95662,38.689174,-121.218435,Male,No,Yes,No,41,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73,3001.2,Yes,1,Competitor offered higher download speeds
0471-ARVMX,Kelseyville,95451,38.93496,-122.792243,Female,Yes,Yes,No,62,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,0,
0468-YRPXN,Lomita,90717,33.794209,-118.317354,Male,No,No,No,29,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,No,0,
0463-ZSDNT,Escondido,92026,33.21846,-117.116916,Male,No,No,No,10,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,0,
0461-CVKMU,Oak Run,96069,40.689243,-122.037023,Female,No,Yes,No,23,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,1,Lack of self-service on Website
0459-SPZHJ,Garden Grove,92843,33.764018,-117.931507,Male,No,Yes,No,63,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435,No,0,
0458-HEUZG,Alderpoint,95511,40.166028,-123.584144,Female,No,No,No,13,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,No,0,
0455-XFASS,Campbell,95008,37.279689,-121.954567,Female,No,Yes,Yes,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,No,0,
0455-ENTCR,Jamestown,95327,37.84771,-120.486589,Male,No,Yes,No,66,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,0,
0454-OKRCT,Palo Alto,94301,37.444314,-122.149996,Male,No,No,No,33,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No,0,
0447-RXSGD,Monterey,93940,36.362741,-121.869685,Male,No,No,No,24,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,No,0,
0447-BEMNG,Wrightwood,92397,34.358321,-117.618263,Female,No,Yes,No,48,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,1,Price too high
0442-ZXKVS,Denair,95316,37.524721,-120.757977,Female,Yes,Yes,No,54,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,0,
0440-UEDAI,Callahan,96014,41.388397,-122.794636,Female,No,No,No,53,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,No,0,
0440-QEXBZ,Mojave,93501,35.097323,-118.171288,Female,No,No,No,44,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,No,0,
0440-MOGPM,Petaluma,94954,38.235021,-122.557332,Female,No,No,No,41,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,0,
0440-EKDCF,Herlong,96113,40.198234,-120.18089,Male,No,Yes,No,62,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,0,
0439-IFYUN,Westley,95387,37.546007,-121.28257,Female,Yes,No,No,18,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No,0,
0436-TWFFZ,Long Beach,90805,33.864622,-118.179626,Female,No,No,No,67,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,No,0,
0434-CSFON,Los Angeles,90071,34.052917,-118.255178,Female,No,Yes,No,47,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,No,0,
0432-CAJZV,Onyx,93255,35.676978,-118.101378,Male,No,No,No,3,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,0,
0431-APWVY,Novato,94949,38.067204,-122.524004,Female,No,Yes,No,28,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,1,Don't know
0430-IHCDJ,Highland,92346,34.129677,-117.154277,Male,No,No,No,15,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49,749.25,No,0,
0428-IKYCP,Sonora,95370,37.982716,-120.343732,Male,No,Yes,No,22,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87,1850.65,No,0,
0423-UDIJQ,Snelling,95369,37.521708,-120.426843,Male,Yes,No,No,9,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,0,
0422-UXFAP,San Diego,92117,32.825086,-117.199424,Female,No,Yes,No,51,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,No,0,
0420-TXVSG,San Jose,95112,37.343827,-121.883119,Male,No,Yes,No,66,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,No,0,
0420-HLGXF,Visalia,93291,36.391777,-119.372842,Female,Yes,No,No,39,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036,No,0,
0420-BWTPW,Chula Vista,91910,32.636792,-117.054989,Male,No,No,No,8,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,1,Attitude of support person
0419-YAAPX,Grass Valley,95949,39.099204,-121.137962,Male,No,Yes,No,49,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,No,0,
0415-MOSGF,Los Gatos,95030,37.222842,-121.988727,Female,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,1,Attitude of support person
0412-UCCNP,Essex,92332,34.9436,-115.287901,Male,No,No,No,55,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,0,
0411-EZJZE,Stockton,95215,37.946282,-121.139499,Female,No,No,No,3,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,0,
0410-IPFTY,Long Beach,90822,33.778436,-118.118648,Female,No,Yes,No,31,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,No,0,
0409-WTMPL,Whittier,90602,33.972119,-118.020188,Female,No,Yes,No,58,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No,0,
0407-BDJKB,San Francisco,94114,37.758085,-122.434801,Male,No,Yes,No,60,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,1,Service dissatisfaction
0406-BPDVR,Visalia,93277,36.303793,-119.375646,Female,Yes,Yes,No,54,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,1,Lack of affordable download/upload speed
0404-SWRVG,La Habra,90631,33.940619,-117.9513,Male,No,No,Yes,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,Product dissatisfaction
0402-CQAJN,El Monte,91732,34.074492,-118.01462,Female,No,No,No,37,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,1,Lack of self-service on Website
0401-WDBXM,San Jose,95118,37.255479,-121.889838,Male,No,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,0,
0397-GZBBC,South Dos Palos,93665,36.959731,-120.653519,Male,Yes,Yes,No,59,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Yes,1,Price too high
0396-YCHWO,Sacramento,95829,38.486502,-121.334051,Male,No,Yes,No,36,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,No,0,
0396-UKGAI,Encinitas,92024,33.054579,-117.25665,Male,No,No,Yes,23,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No,0,
0392-BZIUW,Fresno,93710,36.822715,-119.761826,Female,No,Yes,No,72,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105,7589.8,No,0,
0390-DCFDQ,Los Alamitos,90720,33.79499,-118.065591,Female,Yes,Yes,Yes,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,Don't know
0388-EOPEX,Riverside,92503,33.890046,-117.455583,Female,No,Yes,No,2,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,Lack of self-service on Website
0384-RVBPI,Turlock,95380,37.474396,-120.875917,Male,No,No,No,20,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,0,
0384-LPITE,Los Angeles,90041,34.137412,-118.207607,Male,No,No,No,40,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,
0383-CLDDA,Stanford,94305,37.424342,-122.165641,Female,No,No,No,69,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,0,
0380-NEAVX,Newport Beach,92660,33.634626,-117.874882,Male,Yes,No,No,34,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,No,0,
0379-DJQHR,Sunnyvale,94089,37.421633,-122.009613,Male,No,Yes,No,67,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,0,
0378-XSZPU,San Jose,95117,37.311088,-121.961786,Male,No,Yes,No,58,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,Yes,1,Network reliability
0378-TOVMS,Vernalis,95385,37.609095,-121.263381,Female,No,No,No,3,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,1,Extra data charges
0378-NHQXU,South San Francisco,94080,37.654436,-122.426468,Female,No,Yes,No,17,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1,Deceased
0378-CJKPV,Oak Park,91377,34.19225,-118.776874,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,0,
0377-JBKKT,Gilroy,95020,37.03889,-121.528955,Male,No,Yes,Yes,22,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,No,0,
0376-YMCJC,Novato,94949,38.067204,-122.524004,Male,No,No,No,23,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,1,Competitor offered higher download speeds
0376-OIWME,San Ysidro,92173,32.555828,-117.040073,Male,No,Yes,No,36,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,No,0,
0375-HVGXO,Los Angeles,90045,33.954017,-118.402447,Female,No,No,No,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,Yes,1,Don't know
0374-IOEGQ,Gonzales,93926,36.52588,-121.396719,Female,No,No,No,3,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,0,
0374-AACSZ,Lancaster,93534,34.727529,-118.153098,Female,No,No,No,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,No,0,
0373-AIVNJ,Sacramento,95814,38.584505,-121.491956,Male,No,No,No,9,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373,No,0,
0369-ZGOVK,Cypress,90630,33.818477,-118.038307,Female,No,Yes,Yes,28,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,No,0,
0365-TRTPY,Covina,91724,34.08111,-117.853935,Female,No,No,No,37,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,0,
0365-GXEZS,Copperopolis,95228,37.943954,-120.67108,Male,No,Yes,No,18,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,0,
0365-BZUWY,San Juan Capistrano,92675,33.521447,-117.602555,Male,No,Yes,No,17,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,No,0,
0363-SVHYR,Paramount,90723,33.897122,-118.164432,Male,No,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No,0,
0363-QJVFX,Lake Hughes,93532,34.659579,-118.584212,Male,No,No,No,32,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,1,Attitude of service provider
0362-ZBZWJ,Thornton,95686,38.157794,-121.520223,Male,No,No,No,36,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Yes,1,Attitude of service provider
0361-HJRDX,Sherman Oaks,91403,34.147149,-118.463365,Female,No,No,No,68,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,0,
0356-OBMAC,Winchester,92596,33.657433,-117.04254,Female,Yes,No,No,56,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,0,
0356-ERHVT,Santa Cruz,95062,36.974575,-121.991149,Male,No,Yes,No,11,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,0,
0354-WYROK,San Francisco,94130,37.820894,-122.369725,Female,Yes,Yes,No,31,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,1,Don't know
0348-SDKOL,La Jolla,92037,32.853743,-117.25034,Female,No,Yes,No,58,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,1,Moved
0345-XMMUG,Ione,95640,38.33788,-120.954202,Female,No,Yes,No,46,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,No,0,
0345-HKJVM,El Cajon,92021,32.832706,-116.873258,Female,No,No,No,6,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,1,Don't know
0343-QLUZP,San Jose,95111,37.284265,-121.827673,Male,No,No,No,60,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,No,0,
0337-CNPZE,Los Angeles,90033,34.050198,-118.210946,Female,No,No,No,41,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,Price too high
0336-PIKEI,Orange,92869,33.792791,-117.789749,Male,Yes,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,No,0,
0336-KXKFK,Santa Margarita,93453,35.303926,-120.256567,Male,No,No,No,72,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,0,
0334-ZFJSR,San Diego,92123,32.808814,-117.134694,Female,No,Yes,No,55,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,No,0,
0334-GDDSO,Ocotillo,92259,32.698964,-115.886656,Male,Yes,No,No,3,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,Service dissatisfaction
0330-IVZHA,Anderson,96007,40.448632,-122.306657,Female,No,Yes,No,5,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes,1,Attitude of service provider
0330-BGYZE,Milford,96121,40.181279,-120.392967,Male,No,Yes,No,60,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,0,
0329-GTIAJ,Garden Grove,92844,33.766476,-117.969795,Female,No,No,No,3,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,1,Price too high
0328-GRPMV,Burnt Ranch,95527,40.854512,-123.450097,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,Competitor had better devices
0327-WFZSY,Samoa,95564,40.809636,-124.189977,Male,No,Yes,Yes,39,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100,3835.55,No,0,
0326-VDYXE,Long Beach,90802,33.752524,-118.210737,Female,No,Yes,No,70,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,No,0,
0325-XBFAC,Hoopa,95546,41.163637,-123.704841,Male,No,No,No,8,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,1,Competitor offered more data
0324-BRPCJ,Palmdale,93591,34.598221,-117.79593,Female,Yes,Yes,No,68,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes,1,Competitor offered more data
0322-YINQP,Covina,91723,34.084747,-117.886844,Male,No,No,No,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,1,Lack of self-service on Website
0322-CHQRU,Palmdale,93591,34.598221,-117.79593,Male,No,No,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,1,Competitor offered more data
0320-JDNQG,Oxnard,93035,34.18454,-119.224666,Male,No,Yes,No,23,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,1,Don't know
0320-DWVTU,Riverdale,93656,36.452211,-119.94575,Female,No,No,No,53,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,No,0,
0319-QZTCO,Santa Rosa,95401,38.460517,-122.790335,Female,No,Yes,Yes,3,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,0,
0318-QUUOB,Santa Rosa,95403,38.488431,-122.752839,Male,No,Yes,No,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,1,Service dissatisfaction
0315-LVCRK,El Dorado Hills,95762,38.684437,-121.055634,Male,No,No,No,11,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,No,0,
0314-TKOSI,Upland,91784,34.141146,-117.655583,Female,No,No,No,6,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,No,0,
0311-UNPFF,Long Beach,90807,33.830099,-118.182239,Female,No,No,No,26,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,1,Service dissatisfaction
0311-QYWSS,Garberville,95542,40.057784,-123.679461,Female,No,No,No,6,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,0,
0310-SUCIN,Darwin,93522,36.319181,-117.593053,Female,No,Yes,No,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No,0,
0310-MVLET,Snelling,95369,37.521708,-120.426843,Female,No,Yes,No,61,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,Yes,1,Service dissatisfaction
0308-IVGOK,Santa Ana,92703,33.748635,-117.906125,Female,No,No,No,11,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No,0,
0308-GIQJT,San Diego,92126,32.886925,-117.152162,Male,Yes,No,No,71,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,0,
0306-JAELE,Tecopa,92389,35.824572,-116.274755,Male,No,No,No,5,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,Competitor had better devices
0305-SQECB,Gardena,90248,33.876482,-118.284077,Female,No,No,Yes,11,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,0,
0303-UNCIP,Claremont,91711,34.127621,-117.717863,Male,No,No,No,41,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65,2531.8,No,0,
0302-JOIVN,San Gabriel,91775,34.114772,-118.089431,Female,No,Yes,No,8,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,1,Network reliability
0301-FIDRB,Fulton,95439,38.493888,-122.777141,Female,No,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No,0,
0298-XACET,Berry Creek,95916,39.657228,-121.37778,Male,No,Yes,Yes,52,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554,No,0,
0297-RBCSG,San Francisco,94104,37.791222,-122.402241,Male,No,No,No,19,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,0,
0295-QVKPB,Riverdale,93656,36.452211,-119.94575,Male,No,No,No,5,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,No,0,
0295-PPHDO,La Puente,91744,34.031441,-117.936436,Male,No,No,No,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,1,Attitude of support person
0292-WEGCH,Death Valley,92328,36.27688,-117.033326,Female,No,Yes,Yes,54,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,0,
0289-IVARM,Parlier,93648,36.622237,-119.521126,Female,No,No,No,35,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,0,
0285-INHLN,Badger,93603,36.64545,-118.924982,Male,No,Yes,Yes,27,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,No,0,
